block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
155,JLN TECK WHYE,13 TO 15,120,Improved,1997,7.58,465000,2019-01,0.211562,5 ROOM
225,CHOA CHU KANG CTRL,10 TO 12,124,Improved,1993,7.25,468000,2019-01,0.211562,5 ROOM
633,CHOA CHU KANG NTH 6,04 TO 06,127,Premium Apartment,1998,7.67,528000,2019-01,0.211562,5 ROOM
526,CHOA CHU KANG ST 51,01 TO 03,142,Apartment,1995,7.42,405000,2019-01,0.211562,EXECUTIVE
458,CHOA CHU KANG AVE 4,07 TO 09,142,Premium Apartment,2000,8,510000,2019-01,0.211562,EXECUTIVE
753,CHOA CHU KANG NTH 5,07 TO 09,147,Apartment,1995,7.42,542000,2019-01,0.211562,EXECUTIVE
134,TECK WHYE LANE,07 TO 09,144,Apartment,1993,7.25,545000,2019-01,0.211562,EXECUTIVE
108,TECK WHYE LANE,07 TO 09,154,Maisonette,1989,6.75,566000,2019-01,0.211562,EXECUTIVE
764,CHOA CHU KANG NTH 5,10 TO 12,144,Maisonette,1996,7.5,580000,2019-01,0.211562,EXECUTIVE
164,JLN TECK WHYE,10 TO 12,140,Apartment,1998,7.67,600000,2019-01,0.211562,EXECUTIVE
768,CHOA CHU KANG ST 54,10 TO 12,144,Maisonette,1996,7.5,610000,2019-01,0.211562,EXECUTIVE
764,CHOA CHU KANG NTH 5,07 TO 09,157,Maisonette,1996,7.5,620000,2019-01,0.211562,EXECUTIVE
