block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
336,BT BATOK ST 32,04 TO 06,84,Simplified,1986,6.5,320000,2019-03,0.0901673,4 ROOM
250,BT BATOK EAST AVE 5,01 TO 03,103,Model A,1985,6.42,330000,2019-03,0.0901673,4 ROOM
395,BT BATOK WEST AVE 5,01 TO 03,92,Model A,2004,8.33,330000,2019-03,0.0901673,4 ROOM
235,BT BATOK EAST AVE 5,04 TO 06,93,New Generation,1985,6.42,345000,2019-03,0.0901673,4 ROOM
259,BT BATOK EAST AVE 4,04 TO 06,93,New Generation,1985,6.42,350000,2019-03,0.0901673,4 ROOM
169,BT BATOK WEST AVE 8,10 TO 12,104,Model A,1984,6.33,350000,2019-03,0.0901673,4 ROOM
341,BT BATOK ST 34,07 TO 09,103,Model A,1986,6.5,355000,2019-03,0.0901673,4 ROOM
383,BT BATOK WEST AVE 5,01 TO 03,90,Model A,2005,8.33,360000,2019-03,0.0901673,4 ROOM
411,BT BATOK WEST AVE 4,07 TO 09,103,Model A,1986,6.5,363000,2019-03,0.0901673,4 ROOM
291B,BT BATOK ST 24,01 TO 03,103,Model A,1998,7.58,365000,2019-03,0.0901673,4 ROOM
537,BT BATOK ST 52,04 TO 06,103,Model A,1987,6.58,365000,2019-03,0.0901673,4 ROOM
113,BT BATOK WEST AVE 6,04 TO 06,106,Model A,1984,6.33,370000,2019-03,0.0901673,4 ROOM
119,BT BATOK WEST AVE 6,04 TO 06,103,Model A,1984,6.33,380000,2019-03,0.0901673,4 ROOM
395,BT BATOK WEST AVE 5,13 TO 15,92,Model A,2004,8.33,388000,2019-03,0.0901673,4 ROOM
291B,BT BATOK ST 24,13 TO 15,103,Model A,1998,7.58,390000,2019-03,0.0901673,4 ROOM
210,BT BATOK ST 21,13 TO 15,104,Model A,1985,6.42,408000,2019-03,0.0901673,4 ROOM
203,BT BATOK ST 21,04 TO 06,104,Model A,1985,6.42,410000,2019-03,0.0901673,4 ROOM
385,BT BATOK WEST AVE 5,16 TO 18,90,Model A,2005,8.33,415000,2019-03,0.0901673,4 ROOM
392,BT BATOK WEST AVE 5,19 TO 21,92,Model A,2004,8.33,418000,2019-03,0.0901673,4 ROOM
392,BT BATOK WEST AVE 5,10 TO 12,92,Model A,2004,8.33,428000,2019-03,0.0901673,4 ROOM
290F,BT BATOK ST 24,13 TO 15,102,Model A,1997,7.58,440000,2019-03,0.0901673,4 ROOM
193,BT BATOK WEST AVE 6,07 TO 09,100,Model A,1997,7.58,446000,2019-03,0.0901673,4 ROOM
119,BT BATOK WEST AVE 6,07 TO 09,116,Model A,1984,6.33,450000,2019-03,0.0901673,4 ROOM
257,BT BATOK EAST AVE 4,07 TO 09,121,Improved,1985,6.42,460000,2019-03,0.0901673,5 ROOM
216,BT BATOK ST 21,10 TO 12,121,Improved,1985,6.42,463000,2019-03,0.0901673,5 ROOM
290G,BT BATOK ST 24,01 TO 03,122,Improved,1998,7.58,500000,2019-03,0.0901673,5 ROOM
201,BT BATOK ST 21,04 TO 06,149,Model A,1985,6.42,525000,2019-03,0.0901673,5 ROOM
288G,BT BATOK ST 25,13 TO 15,120,Improved,1997,7.58,530000,2019-03,0.0901673,5 ROOM
383,BT BATOK WEST AVE 5,07 TO 09,115,Improved,2005,8.33,536000,2019-03,0.0901673,5 ROOM
189,BT BATOK WEST AVE 6,16 TO 18,120,Improved,1997,7.58,550000,2019-03,0.0901673,5 ROOM
642,BT BATOK CTRL,04 TO 06,121,Improved,1989,6.75,576888,2019-03,0.0901673,5 ROOM
404,BT BATOK WEST AVE 7,04 TO 06,145,Apartment,1993,7.17,530000,2019-03,0.0901673,EXECUTIVE
524,BT BATOK ST 52,04 TO 06,146,Maisonette,1987,6.5,550000,2019-03,0.0901673,EXECUTIVE
535,BT BATOK ST 52,04 TO 06,146,Maisonette,1987,6.5,568000,2019-03,0.0901673,EXECUTIVE
362,BT BATOK ST 31,01 TO 03,154,Maisonette,1985,6.42,570000,2019-03,0.0901673,EXECUTIVE
223,BT BATOK EAST AVE 3,07 TO 09,141,Apartment,1985,6.42,580000,2019-03,0.0901673,EXECUTIVE
542,BT BATOK ST 52,04 TO 06,147,Maisonette,1986,6.5,610000,2019-03,0.0901673,EXECUTIVE
140,BT BATOK ST 11,10 TO 12,145,Apartment,1984,6.33,613000,2019-03,0.0901673,EXECUTIVE
141,BT BATOK ST 11,07 TO 09,148,Apartment,1984,6.33,616000,2019-03,0.0901673,EXECUTIVE
287,BT BATOK EAST AVE 3,16 TO 18,145,Apartment,1995,7.42,720000,2019-03,0.0901673,EXECUTIVE
