block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
30,KELANTAN RD,10 TO 12,65,Improved,1981,61.75,340000,2018-10,0.0901673,3 ROOM
34,UPP CROSS ST,10 TO 12,65,Improved,1975,55.67,355000,2018-10,0.0901673,3 ROOM
34,UPP CROSS ST,10 TO 12,65,Improved,1975,55.67,380000,2018-10,0.0901673,3 ROOM
4,SAGO LANE,19 TO 21,67,Improved,1974,54.75,393888,2018-10,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,57.33,430000,2018-10,0.0901673,3 ROOM
335A,SMITH ST,19 TO 21,60,Improved,1984,64.5,440000,2018-10,0.0901673,3 ROOM
538,UPP CROSS ST,16 TO 18,60,Improved,1978,59,488888,2018-10,0.0901673,3 ROOM
640,ROWELL RD,10 TO 12,74,Model A,1984,64.58,365000,2018-11,0.0901673,3 ROOM
8,SELEGIE RD,07 TO 09,56,Standard,1974,54.17,390000,2018-11,0.0901673,3 ROOM
9,SELEGIE RD,16 TO 18,56,Standard,1974,54.17,390000,2018-11,0.0901673,3 ROOM
4,SAGO LANE,19 TO 21,57,Improved,1974,54.67,400000,2018-11,0.0901673,3 ROOM
271,QUEEN ST,19 TO 21,60,Improved,1979,59.33,422000,2018-11,0.0901673,3 ROOM
535,UPP CROSS ST,13 TO 15,60,Improved,1980,60.75,450000,2018-11,0.0901673,3 ROOM
2,TG PAGAR PLAZA,10 TO 12,59,Improved,1977,57.17,425000,2018-12,0.0901673,3 ROOM
3,TG PAGAR PLAZA,16 TO 18,70,Improved,1977,57.17,510000,2018-12,0.0901673,3 ROOM
34,UPP CROSS ST,07 TO 09,65,Improved,1975,55.5,345000,2018-12,0.0901673,3 ROOM
264,WATERLOO ST,16 TO 18,60,Improved,1986,66.83,450000,2018-12,0.0901673,3 ROOM
9,SELEGIE RD,04 TO 06,58,Standard,1974,54,310000,2019-01,0.0901673,3 ROOM
9,SELEGIE RD,04 TO 06,56,Standard,1974,54,340000,2019-01,0.0901673,3 ROOM
5,TG PAGAR PLAZA,10 TO 12,59,Improved,1977,57.08,455000,2019-01,0.0901673,3 ROOM
533,UPP CROSS ST,16 TO 18,60,Improved,1980,60.58,485000,2019-01,0.0901673,3 ROOM
263,WATERLOO ST,19 TO 21,68,Improved,1978,58.5,500000,2019-01,0.0901673,3 ROOM
34,UPP CROSS ST,13 TO 15,65,Improved,1975,55.33,368000,2019-02,0.0901673,3 ROOM
640,ROWELL RD,07 TO 09,74,Model A,1984,64.42,370000,2019-02,0.0901673,3 ROOM
10,SELEGIE RD,07 TO 09,57,Standard,1974,53.92,373000,2019-02,0.0901673,3 ROOM
4,TG PAGAR PLAZA,13 TO 15,59,Improved,1977,57,415000,2019-02,0.0901673,3 ROOM
635,VEERASAMY RD,13 TO 15,73,Model A,1985,65.42,450000,2019-02,0.0901673,3 ROOM
9,SELEGIE RD,07 TO 09,56,Standard,1974,53.83,340000,2019-03,0.0901673,3 ROOM
9,SELEGIE RD,13 TO 15,56,Standard,1974,53.83,381000,2019-03,0.0901673,3 ROOM
536,UPP CROSS ST,04 TO 06,68,Improved,1981,61.17,435000,2019-03,0.0901673,3 ROOM
3,TG PAGAR PLAZA,22 TO 24,59,Improved,1977,57,445000,2019-03,0.0901673,3 ROOM
535,UPP CROSS ST,07 TO 09,60,Improved,1980,60.42,451000,2019-03,0.0901673,3 ROOM
3,TG PAGAR PLAZA,04 TO 06,70,Improved,1977,56.92,480000,2019-03,0.0901673,3 ROOM
4,SAGO LANE,04 TO 06,137,Improved,1974,54.33,523000,2019-03,0.0901673,3 ROOM
29,KELANTAN RD,01 TO 03,65,Improved,1977,57.58,295000,2019-04,0.0901673,3 ROOM
1,TG PAGAR PLAZA,04 TO 06,59,Improved,1977,56.83,410000,2019-04,0.0901673,3 ROOM
635,VEERASAMY RD,01 TO 03,72,Model A,1985,65.25,350000,2019-05,0.0901673,3 ROOM
8,SELEGIE RD,07 TO 09,56,Standard,1974,53.67,360000,2019-05,0.0901673,3 ROOM
635,VEERASAMY RD,01 TO 03,72,Model A,1985,65.25,368000,2019-05,0.0901673,3 ROOM
9,SELEGIE RD,07 TO 09,58,Standard,1974,53.75,370000,2019-05,0.0901673,3 ROOM
34,UPP CROSS ST,13 TO 15,65,Improved,1975,55.08,370000,2019-05,0.0901673,3 ROOM
335A,SMITH ST,04 TO 06,60,Improved,1984,63.83,388000,2019-05,0.0901673,3 ROOM
2,TG PAGAR PLAZA,07 TO 09,59,Improved,1977,56.75,425000,2019-05,0.0901673,3 ROOM
1,TG PAGAR PLAZA,13 TO 15,59,Improved,1977,56.83,425000,2019-05,0.0901673,3 ROOM
668,CHANDER RD,10 TO 12,87,Model A,1984,64.42,433000,2019-05,0.0901673,3 ROOM
536,UPP CROSS ST,07 TO 09,68,Improved,1981,61.25,450000,2019-05,0.0901673,3 ROOM
1,TG PAGAR PLAZA,07 TO 09,70,Improved,1977,56.83,495000,2019-05,0.0901673,3 ROOM
4,SAGO LANE,04 TO 06,137,Improved,1974,54.25,510000,2019-05,0.0901673,3 ROOM
9,SELEGIE RD,13 TO 15,56,Standard,1974,53.67,362000,2019-06,0.0901673,3 ROOM
9,SELEGIE RD,10 TO 12,56,Standard,1974,53.58,365000,2019-06,0.0901673,3 ROOM
4,SAGO LANE,10 TO 12,57,Improved,1974,54.08,380000,2019-06,0.0901673,3 ROOM
662,BUFFALO RD,01 TO 03,60,Improved,1982,61.92,380000,2019-06,0.0901673,3 ROOM
271,QUEEN ST,10 TO 12,60,Improved,1979,58.75,398000,2019-06,0.0901673,3 ROOM
5,TG PAGAR PLAZA,19 TO 21,59,Improved,1977,56.67,460000,2019-06,0.0901673,3 ROOM
5,TG PAGAR PLAZA,07 TO 09,70,Improved,1977,56.67,475000,2019-06,0.0901673,3 ROOM
3,TG PAGAR PLAZA,22 TO 24,70,Improved,1977,56.67,550000,2019-06,0.0901673,3 ROOM
10,SELEGIE RD,04 TO 06,56,Standard,1974,53.5,335000,2019-07,0.0901673,3 ROOM
30,KELANTAN RD,13 TO 15,65,Improved,1981,61.08,355000,2019-07,0.0901673,3 ROOM
8,SELEGIE RD,04 TO 06,56,Standard,1974,53.5,380000,2019-07,0.0901673,3 ROOM
34,UPP CROSS ST,16 TO 18,65,Improved,1975,54.92,380000,2019-07,0.0901673,3 ROOM
532,UPP CROSS ST,04 TO 06,60,Improved,1980,60.08,432000,2019-07,0.0901673,3 ROOM
29,KELANTAN RD,07 TO 09,65,Improved,1977,57.25,330000,2019-08,0.0901673,3 ROOM
34,UPP CROSS ST,13 TO 15,65,Improved,1975,54.83,388000,2019-08,0.0901673,3 ROOM
3,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,56.5,420000,2019-08,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,56.5,430000,2019-08,0.0901673,3 ROOM
271,QUEEN ST,13 TO 15,68,Improved,1979,58.58,480000,2019-08,0.0901673,3 ROOM
3,TG PAGAR PLAZA,22 TO 24,59,Improved,1977,56.5,485000,2019-08,0.0901673,3 ROOM
30,KELANTAN RD,04 TO 06,66,Improved,1981,60.83,323888,2019-09,0.0901673,3 ROOM
635,VEERASAMY RD,10 TO 12,72,Model A,1985,64.83,400000,2019-09,0.0901673,3 ROOM
3,TG PAGAR PLAZA,22 TO 24,59,Improved,1977,56.42,405000,2019-09,0.0901673,3 ROOM
5,TG PAGAR PLAZA,04 TO 06,59,Improved,1977,56.42,408000,2019-09,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,56.42,430000,2019-09,0.0901673,3 ROOM
29,KELANTAN RD,13 TO 15,65,Improved,1977,57.08,352000,2019-10,0.0901673,3 ROOM
9,SELEGIE RD,13 TO 15,56,Standard,1974,53.25,370000,2019-10,0.0901673,3 ROOM
29,KELANTAN RD,13 TO 15,74,Improved,1977,57.08,375000,2019-10,0.0901673,3 ROOM
264,WATERLOO ST,13 TO 15,60,Improved,1986,65.92,435000,2019-10,0.0901673,3 ROOM
1,TG PAGAR PLAZA,19 TO 21,59,Improved,1977,56.42,450000,2019-10,0.0901673,3 ROOM
264,WATERLOO ST,07 TO 09,68,Improved,1986,65.92,480000,2019-10,0.0901673,3 ROOM
8,SELEGIE RD,07 TO 09,60,Standard,1974,53.25,375000,2019-11,0.0901673,3 ROOM
636,VEERASAMY RD,04 TO 06,72,Model A,1985,64.42,400000,2019-11,0.0901673,3 ROOM
1,TG PAGAR PLAZA,04 TO 06,70,Improved,1977,56.25,470000,2019-11,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,70,Improved,1977,56.33,480000,2019-11,0.0901673,3 ROOM
28,KELANTAN RD,10 TO 12,74,Improved,1977,56.92,400000,2019-12,0.0901673,3 ROOM
4,SAGO LANE,10 TO 12,67,Improved,1974,53.58,372000,2019-12,0.0901673,3 ROOM
8,SELEGIE RD,07 TO 09,56,Standard,1974,53.08,348000,2019-12,0.0901673,3 ROOM
335A,SMITH ST,19 TO 21,60,Improved,1984,63.33,399000,2019-12,0.0901673,3 ROOM
3,TG PAGAR PLAZA,13 TO 15,59,Improved,1977,56.17,450000,2019-12,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,56.17,468000,2019-12,0.0901673,3 ROOM
536,UPP CROSS ST,13 TO 15,60,Improved,1981,60.5,469000,2019-12,0.0901673,3 ROOM
538,UPP CROSS ST,13 TO 15,60,Improved,1978,58,420000,2019-12,0.0901673,3 ROOM
34,UPP CROSS ST,16 TO 18,65,Improved,1975,54.5,370000,2019-12,0.0901673,3 ROOM
635,VEERASAMY RD,10 TO 12,80,Model A,1985,64.58,439000,2019-12,0.0901673,3 ROOM
668,CHANDER RD,07 TO 09,75,Model A,1984,63.75,368000,2020-01,0.0901673,3 ROOM
269B,QUEEN ST,01 TO 03,67,New Generation,1984,63.42,360000,2020-01,0.0901673,3 ROOM
4,SAGO LANE,07 TO 09,67,Improved,1974,53.5,370000,2020-01,0.0901673,3 ROOM
538,UPP CROSS ST,10 TO 12,60,Improved,1978,57.75,414000,2020-01,0.0901673,3 ROOM
633,VEERASAMY RD,04 TO 06,72,Model A,1985,64.42,375000,2020-01,0.0901673,3 ROOM
269B,QUEEN ST,07 TO 09,67,New Generation,1984,63.33,420000,2020-02,0.0901673,3 ROOM
8,SELEGIE RD,04 TO 06,65,Standard,1974,52.92,410000,2020-02,0.0901673,3 ROOM
4,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,56,465000,2020-02,0.0901673,3 ROOM
535,UPP CROSS ST,10 TO 12,60,Improved,1980,59.58,420000,2020-02,0.0901673,3 ROOM
29,KELANTAN RD,13 TO 15,65,Improved,1977,56.75,320000,2020-03,0.0901673,3 ROOM
640,ROWELL RD,10 TO 12,74,Model A,1984,63.25,363000,2020-03,0.0901673,3 ROOM
335A,SMITH ST,07 TO 09,60,Improved,1984,63,370000,2020-03,0.0901673,3 ROOM
4,TG PAGAR PLAZA,10 TO 12,59,Improved,1977,55.92,442588,2020-03,0.0901673,3 ROOM
536,UPP CROSS ST,16 TO 18,68,Improved,1981,60.17,470000,2020-03,0.0901673,3 ROOM
4,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,55.83,465000,2020-05,0.0901673,3 ROOM
34,UPP CROSS ST,13 TO 15,65,Improved,1975,54.17,350000,2020-05,0.0901673,3 ROOM
8,JLN KUKOH,04 TO 06,76,Improved,1971,50.17,400000,2020-06,0.0901673,3 ROOM
28,KELANTAN RD,13 TO 15,65,Improved,1977,56.58,330000,2020-06,0.0901673,3 ROOM
29,KELANTAN RD,04 TO 06,65,Improved,1977,56.5,292000,2020-06,0.0901673,3 ROOM
271,QUEEN ST,10 TO 12,60,Improved,1979,57.92,405000,2020-06,0.0901673,3 ROOM
271,QUEEN ST,10 TO 12,68,Improved,1979,57.83,450000,2020-06,0.0901673,3 ROOM
9,SELEGIE RD,07 TO 09,58,Standard,1974,52.75,368000,2020-06,0.0901673,3 ROOM
2,TG PAGAR PLAZA,10 TO 12,59,Improved,1977,55.92,430000,2020-06,0.0901673,3 ROOM
1,TG PAGAR PLAZA,13 TO 15,59,Improved,1977,55.83,460000,2020-06,0.0901673,3 ROOM
4,SAGO LANE,07 TO 09,57,Improved,1974,53,350000,2020-07,0.0901673,3 ROOM
9,SELEGIE RD,04 TO 06,56,Standard,1974,52.58,300000,2020-07,0.0901673,3 ROOM
1,TG PAGAR PLAZA,07 TO 09,70,Improved,1977,55.67,496000,2020-07,0.0901673,3 ROOM
5,TG PAGAR PLAZA,19 TO 21,59,Improved,1977,55.67,465000,2020-07,0.0901673,3 ROOM
538,UPP CROSS ST,13 TO 15,60,Improved,1978,57.25,423000,2020-07,0.0901673,3 ROOM
637,VEERASAMY RD,07 TO 09,73,Model A,1985,63.83,408888,2020-07,0.0901673,3 ROOM
263,WATERLOO ST,13 TO 15,60,Improved,1978,57.08,412000,2020-07,0.0901673,3 ROOM
28,KELANTAN RD,04 TO 06,74,Improved,1977,56.33,390000,2020-08,0.0901673,3 ROOM
30,KELANTAN RD,07 TO 09,76,Improved,1981,59.92,400000,2020-08,0.0901673,3 ROOM
640,ROWELL RD,10 TO 12,74,Model A,1984,62.83,383000,2020-08,0.0901673,3 ROOM
2,TG PAGAR PLAZA,10 TO 12,59,Improved,1977,55.5,430000,2020-08,0.0901673,3 ROOM
633,VEERASAMY RD,01 TO 03,73,Model A,1985,63.92,380000,2020-08,0.0901673,3 ROOM
30,KELANTAN RD,13 TO 15,66,Improved,1981,59.92,370000,2020-09,0.0901673,3 ROOM
29,KELANTAN RD,13 TO 15,65,Improved,1977,56.17,305000,2020-09,0.0901673,3 ROOM
271,QUEEN ST,10 TO 12,60,Improved,1979,57.5,412000,2020-09,0.0901673,3 ROOM
4,SAGO LANE,07 TO 09,57,Improved,1974,52.83,355000,2020-09,0.0901673,3 ROOM
9,SELEGIE RD,04 TO 06,56,Standard,1974,52.42,325000,2020-09,0.0901673,3 ROOM
335A,SMITH ST,19 TO 21,60,Improved,1984,62.5,390000,2020-09,0.0901673,3 ROOM
4,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,55.5,460000,2020-09,0.0901673,3 ROOM
533,UPP CROSS ST,13 TO 15,60,Improved,1980,58.92,456000,2020-09,0.0901673,3 ROOM
34,UPP CROSS ST,10 TO 12,65,Improved,1975,53.75,350000,2020-09,0.0901673,3 ROOM
532,UPP CROSS ST,16 TO 18,60,Improved,1980,58.92,428000,2020-09,0.0901673,3 ROOM
264,WATERLOO ST,16 TO 18,60,Improved,1986,65.08,468000,2020-09,0.0901673,3 ROOM
8,JLN KUKOH,13 TO 15,76,Improved,1971,49.67,415000,2020-10,0.0901673,3 ROOM
28,KELANTAN RD,01 TO 03,65,Improved,1977,56.17,330000,2020-10,0.0901673,3 ROOM
640,ROWELL RD,10 TO 12,74,Model A,1984,62.67,380000,2020-10,0.0901673,3 ROOM
3,TG PAGAR PLAZA,07 TO 09,59,Improved,1977,55.42,480888,2020-10,0.0901673,3 ROOM
4,TG PAGAR PLAZA,04 TO 06,70,Improved,1977,55.33,500000,2020-10,0.0901673,3 ROOM
2,TG PAGAR PLAZA,16 TO 18,59,Improved,1977,55.33,460000,2020-10,0.0901673,3 ROOM
538,UPP CROSS ST,10 TO 12,60,Improved,1978,57.08,422000,2020-10,0.0901673,3 ROOM
264,WATERLOO ST,13 TO 15,60,Improved,1986,65,420000,2020-10,0.0901673,3 ROOM
263,WATERLOO ST,13 TO 15,68,Improved,1978,56.83,500000,2020-10,0.0901673,3 ROOM
263,WATERLOO ST,16 TO 18,60,Improved,1978,56.75,395000,2020-10,0.0901673,3 ROOM
