block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
305,SERANGOON AVE 2,10 TO 12,60,Improved,1985,65,350000,2019-04,0.0573088,3 ROOM
263,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,68.33,360000,2019-04,0.0573088,3 ROOM
113,SERANGOON NTH AVE 1,01 TO 03,72,New Generation,1985,64.92,266000,2019-05,0.0573088,3 ROOM
110,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1984,64.67,268000,2019-05,0.0573088,3 ROOM
204,SERANGOON CTRL,04 TO 06,64,Simplified,1985,65.42,340000,2019-05,0.0573088,3 ROOM
262,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,68.5,385000,2019-05,0.0573088,3 ROOM
108,SERANGOON NTH AVE 1,04 TO 06,60,Improved,1985,64.58,250000,2019-06,0.0573088,3 ROOM
107,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1984,64.25,265000,2019-06,0.0573088,3 ROOM
124,SERANGOON NTH AVE 1,04 TO 06,67,New Generation,1985,64.58,286000,2019-06,0.0573088,3 ROOM
219,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,64.58,295000,2019-06,0.0573088,3 ROOM
1,LOR LEW LIAN,10 TO 12,64,Improved,1978,58.83,301000,2019-06,0.0573088,3 ROOM
302,SERANGOON AVE 2,07 TO 09,69,Improved,1985,64.75,347000,2019-06,0.0573088,3 ROOM
302,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64.75,350000,2019-06,0.0573088,3 ROOM
303,SERANGOON AVE 2,10 TO 12,69,Improved,1984,64.58,368888,2019-06,0.0573088,3 ROOM
1,LOR LEW LIAN,13 TO 15,73,Improved,1978,57.92,390000,2019-06,0.0573088,3 ROOM
201,SERANGOON CTRL,07 TO 09,64,Simplified,1985,65.42,428000,2019-06,0.0573088,3 ROOM
152,SERANGOON NTH AVE 1,04 TO 06,64,Simplified,1986,66.42,240000,2019-07,0.0573088,3 ROOM
105,SERANGOON NTH AVE 1,13 TO 15,60,Improved,1985,64.75,260000,2019-07,0.0573088,3 ROOM
115,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1985,64.67,275000,2019-07,0.0573088,3 ROOM
313,SERANGOON AVE 2,01 TO 03,67,New Generation,1985,64.75,283000,2019-07,0.0573088,3 ROOM
1,LOR LEW LIAN,10 TO 12,64,Improved,1978,57.83,300000,2019-07,0.0573088,3 ROOM
5,LOR LEW LIAN,07 TO 09,64,Improved,1978,57.92,308000,2019-07,0.0573088,3 ROOM
303,SERANGOON AVE 2,07 TO 09,60,Improved,1984,64.42,315000,2019-07,0.0573088,3 ROOM
306,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64.67,330800,2019-07,0.0573088,3 ROOM
210,SERANGOON CTRL,01 TO 03,64,Simplified,1985,65.17,343000,2019-07,0.0573088,3 ROOM
4,LOR LEW LIAN,10 TO 12,64,Improved,1978,57.92,347000,2019-07,0.0573088,3 ROOM
206,SERANGOON CTRL,10 TO 12,64,Simplified,1985,65.42,364000,2019-07,0.0573088,3 ROOM
107,SERANGOON NTH AVE 1,07 TO 09,70,Improved,1984,64.08,280000,2019-08,0.0573088,3 ROOM
305,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64.67,298000,2019-08,0.0573088,3 ROOM
2,LOR LEW LIAN,13 TO 15,64,Improved,1983,62.83,330000,2019-08,0.0573088,3 ROOM
1,LOR LEW LIAN,07 TO 09,64,Improved,1978,57.75,332000,2019-08,0.0573088,3 ROOM
302,SERANGOON AVE 2,04 TO 06,70,Improved,1985,64.58,335000,2019-08,0.0573088,3 ROOM
237,SERANGOON AVE 3,07 TO 09,64,Simplified,1985,65.33,350000,2019-08,0.0573088,3 ROOM
152,SERANGOON NTH AVE 1,01 TO 03,64,Simplified,1986,66.25,253000,2019-09,0.0573088,3 ROOM
107,SERANGOON NTH AVE 1,13 TO 15,60,Improved,1984,64,255000,2019-09,0.0573088,3 ROOM
1,LOR LEW LIAN,07 TO 09,64,Improved,1978,57.67,315000,2019-09,0.0573088,3 ROOM
107,SERANGOON NTH AVE 1,01 TO 03,60,Improved,1984,64,240000,2019-10,0.0573088,3 ROOM
113,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1985,64.42,240000,2019-10,0.0573088,3 ROOM
124,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1985,64.33,240000,2019-10,0.0573088,3 ROOM
227,SERANGOON AVE 4,07 TO 09,67,New Generation,1984,64.17,250000,2019-10,0.0573088,3 ROOM
108,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1985,64.25,263000,2019-10,0.0573088,3 ROOM
219,SERANGOON AVE 4,10 TO 12,67,New Generation,1984,64.17,269888,2019-10,0.0573088,3 ROOM
2,LOR LEW LIAN,04 TO 06,64,Improved,1983,62.67,300000,2019-10,0.0573088,3 ROOM
306,SERANGOON AVE 2,07 TO 09,60,Improved,1985,64.42,308000,2019-10,0.0573088,3 ROOM
306,SERANGOON AVE 2,10 TO 12,60,Improved,1985,64.42,315000,2019-10,0.0573088,3 ROOM
1,LOR LEW LIAN,10 TO 12,64,Improved,1978,57.67,328000,2019-10,0.0573088,3 ROOM
263,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,67.83,360000,2019-10,0.0573088,3 ROOM
305,SERANGOON AVE 2,10 TO 12,69,Improved,1985,64.5,385000,2019-10,0.0573088,3 ROOM
206,SERANGOON CTRL,07 TO 09,64,Simplified,1985,65.25,396800,2019-10,0.0573088,3 ROOM
